State,Customer Name,Value Column Name,Value
"Texas","Sean Braxton","% GT of Sales","0.0024290170252118464"
"Texas","Alex Avila","Sales","4406.072"
"Texas","Alex Avila","Sales Margin %","0"
"Texas","Alex Avila","Profit","-747.1021000000001"
"Texas","Alex Avila","Profit Margin %","-0.16956193634602432"
"Texas","Alex Avila","% GT of Sales","0.001918017738955833"
"Texas","Cassandra Brandow","Sales","2903.213"
"Texas","Cassandra Brandow","Sales Margin %","0.08649451487024895"
"Texas","Cassandra Brandow","Profit","-556.9836999999999"
"Texas","Cassandra Brandow","Profit Margin %","-0.19185078738625097"
"Texas","Cassandra Brandow","% GT of Sales","0.0012638045937440833"
"Texas","Anna Gayman","Sales","2880.8796"
"Texas","Anna Gayman","Sales Margin %","0"
"Texas","Anna Gayman","Profit","-371.61560000000003"
"Texas","Anna Gayman","Profit Margin %","-0.1289937975887642"
"Texas","Anna Gayman","% GT of Sales","0.0012540825879822177"
"Texas","Craig Molinari","Sales","2772.1004"
"Texas","Craig Molinari","Sales Margin %","0"
"Texas","Craig Molinari","Profit","87.5075999999998"
"Texas","Craig Molinari","Profit Margin %","0.031567254923378606"
"Texas","Craig Molinari","% GT of Sales","0.0012067296542967432"
"Texas","Heather Kirkland","Sales","2737.672"
"Texas","Heather Kirkland","Sales Margin %","1"
"Texas","Heather Kirkland","Profit","370.8056"
"Texas","Heather Kirkland","Profit Margin %","0.13544559026793568"
"Texas","Heather Kirkland","% GT of Sales","0.0011917425451610172"
"Texas","Joel Eaton","Sales","2736.61"
"Texas","Joel Eaton","Sales Margin %","0"
"Texas","Joel Eaton","Profit","-322.08450000000005"
"Texas","Joel Eaton","Profit Margin %","-0.11769470256996796"
"Texas","Joel Eaton","% GT of Sales","0.0011912802434013612"
"Texas","Luke Foster","Sales","2680.692"
"Texas","Luke Foster","Sales Margin %","0"
"Texas","Luke Foster","Profit","-3805.5490000000004"
"Texas","Luke Foster","Profit Margin %","-1.4196144129948538"
"Texas","Luke Foster","% GT of Sales","0.0011669384450996238"
"Texas","Tonja Turnell","Sales","2193.796"
"Texas","Tonja Turnell","Sales Margin %","0.05227651066917788"
"Texas","Tonja Turnell","Profit","205.0095"
"Texas","Tonja Turnell","Profit Margin %","0.09344966441729313"
"Texas","Tonja Turnell","% GT of Sales","0.0009549865829814742"
"Texas","Hunter Glantz","Sales","2110.984"
"Texas","Hunter Glantz","Sales Margin %","0"
"Texas","Hunter Glantz","Profit","646.8961999999999"
"Texas","Hunter Glantz","Profit Margin %","0.3064429668817954"
"Texas","Hunter Glantz","% GT of Sales","0.0009189374932256986"
"Texas","Thea Hudgings","Sales","2027.188"
"Texas","Thea Hudgings","Sales Margin %","0"
"Texas","Thea Hudgings","Profit","-82.8626"
"Texas","Thea Hudgings","Profit Margin %","-0.040875636596112444"
"Texas","Thea Hudgings","% GT of Sales","0.0008824600560767954"
"Texas","Trudy Schmidt","Sales","2014.964"
"Texas","Trudy Schmidt","Sales Margin %","0.6564633412805391"
"Texas","Trudy Schmidt","Profit","-277.6916"
"Texas","Trudy Schmidt","Profit Margin %","-0.13781467063431407"
"Texas","Trudy Schmidt","% GT of Sales","0.0008771387974044457"
"Texas","Emily Phan","Sales","2007.9048"
"Texas","Emily Phan","Sales Margin %","0"
"Texas","Emily Phan","Profit","-366.6311"
"Texas","Emily Phan","Profit Margin %","-0.18259386600400576"
"Texas","Emily Phan","% GT of Sales","0.0008740658401711466"
"Texas","Sanjit Jacobs","Sales","1933.07"
"Texas","Sanjit Jacobs","Sales Margin %","0.9052450247533717"
"Texas","Sanjit Jacobs","Profit","47.83560000000009"
"Texas","Sanjit Jacobs","Profit Margin %","0.024745922289415332"
"Texas","Sanjit Jacobs","% GT of Sales","0.0008414893244239658"
"Texas","Caroline Jumper","Sales","1875.128"
"Texas","Caroline Jumper","Sales Margin %","1"
"Texas","Caroline Jumper","Profit","-98.07040000000018"
"Texas","Caroline Jumper","Profit Margin %","-0.0523006429427752"
"Texas","Caroline Jumper","% GT of Sales","0.0008162664538420556"
"Texas","Steven Cartwright","Sales","1841.812"
"Texas","Steven Cartwright","Sales Margin %","0"
"Texas","Steven Cartwright","Profit","374.0263"
"Texas","Steven Cartwright","Profit Margin %","0.20307517813978843"
"Texas","Steven Cartwright","% GT of Sales","0.0008017635862105115"
"Texas","Zuschuss Carroll","Sales","1765.588"
"Texas","Zuschuss Carroll","Sales Margin %","0.08432544851913358"
"Texas","Zuschuss Carroll","Profit","-1749.0808"
"Texas","Zuschuss Carroll","Profit Margin %","-0.9906505934566842"
"Texas","Zuschuss Carroll","% GT of Sales","0.000768582334489212"
"Texas","Amy Hunt","Sales","1757.8536"
"Texas","Amy Hunt","Sales Margin %","0"
"Texas","Amy Hunt","Profit","-352.0866"
"Texas","Amy Hunt","Profit Margin %","-0.20029347153824414"
"Texas","Amy Hunt","% GT of Sales","0.0007652154543292462"
"Texas","Nathan Cano","Sales","1734.27"
"Texas","Nathan Cano","Sales Margin %","0.9971261683590215"
"Texas","Nathan Cano","Profit","-2338.7426000000005"
"Texas","Nathan Cano","Profit Margin %","-1.348545843496111"
"Texas","Nathan Cano","% GT of Sales","0.0007549492210156648"
"Texas","Harry Marie","Sales","1711.8688"
"Texas","Harry Marie","Sales Margin %","0.0019382326496049135"
"Texas","Harry Marie","Profit","-309.8614"
"Texas","Harry Marie","Profit Margin %","-0.18100768002781523"
"Texas","Harry Marie","% GT of Sales","0.0007451977010736626"
"Texas","Karen Daniels","Sales","1639.496"
"Texas","Karen Daniels","Sales Margin %","0"
"Texas","Karen Daniels","Profit","-1340.5041"
"Texas","Karen Daniels","Profit Margin %","-0.8176318209986484"
"Texas","Karen Daniels","% GT of Sales","0.0007136929244340838"
"Texas","Sam Craven","Sales","1590.5096"
"Texas","Sam Craven","Sales Margin %","0"
"Texas","Sam Craven","Profit","-660.1662"
"Texas","Sam Craven","Profit Margin %","-0.41506583801820496"
"Texas","Sam Craven","% GT of Sales","0.0006923685375045044"
"Texas","Katherine Murray","Sales","1569.896"
"Texas","Katherine Murray","Sales Margin %","0"
"Texas","Katherine Murray","Profit","-101.5453"
"Texas","Katherine Murray","Profit Margin %","-0.06468281975366522"
"Texas","Katherine Murray","% GT of Sales","0.0006833951819933505"
"Texas","Steve Nguyen","Sales","1558.9252"
"Texas","Steve Nguyen","Sales Margin %","0"
"Texas","Steve Nguyen","Profit","20.367599999999996"
"Texas","Steve Nguyen","Profit Margin %","0.01306515540322268"
"Texas","Steve Nguyen","% GT of Sales","0.0006786194568098909"
"Texas","Linda Cazamias","Sales","1490.012"
"Texas","Linda Cazamias","Sales Margin %","0.20490573230282702"
"Texas","Linda Cazamias","Profit","5.994800000000083"
"Texas","Linda Cazamias","Profit Margin %","0.004023323302094268"
"Texas","Linda Cazamias","% GT of Sales","0.0006486206869195643"
"Texas","Aaron Smayling","Sales","1476.27"
"Texas","Aaron Smayling","Sales Margin %","1"
"Texas","Aaron Smayling","Profit","-251.2959"
"Texas","Aaron Smayling","Profit Margin %","-0.17022353634497753"
"Texas","Aaron Smayling","% GT of Sales","0.0006426386240370852"
"Texas","Mick Hernandez","Sales","1416.304"
"Texas","Mick Hernandez","Sales Margin %","0"
"Texas","Mick Hernandez","Profit","-216.22639999999998"
"Texas","Mick Hernandez","Profit Margin %","-0.15266948338774725"
"Texas","Mick Hernandez","% GT of Sales","0.0006165346811750018"
"Texas","Dorothy Badders","Sales","1407.2048"
"Texas","Dorothy Badders","Sales Margin %","1"
"Texas","Dorothy Badders","Profit","-195.9448"
"Texas","Dorothy Badders","Profit Margin %","-0.13924398211262495"
"Texas","Dorothy Badders","% GT of Sales","0.0006125736866632672"
"Texas","Muhammed Yedwab","Sales","1405.024"
"Texas","Muhammed Yedwab","Sales Margin %","0"
"Texas","Muhammed Yedwab","Profit","-298.8197"
"Texas","Muhammed Yedwab","Profit Margin %","-0.2126794275400278"
"Texas","Muhammed Yedwab","% GT of Sales","0.0006116243574001242"
"Texas","Chris McAfee","Sales","1399.944"
"Texas","Chris McAfee","Sales Margin %","0"
"Texas","Chris McAfee","Profit","52.4979"
"Texas","Chris McAfee","Profit Margin %","0.0375"
"Texas","Chris McAfee","% GT of Sales","0.0006094129704518639"
"Texas","Matt Collister","Sales","1382.067"
"Texas","Matt Collister","Sales Margin %","0"
"Texas","Matt Collister","Profit","-137.2014"
"Texas","Matt Collister","Profit Margin %","-0.09927261124098904"
"Texas","Matt Collister","% GT of Sales","0.0006016308908309876"
"Texas","Gene Hale","Sales","1361.244"
"Texas","Gene Hale","Sales Margin %","0"
"Texas","Gene Hale","Profit","-95.4498"
"Texas","Gene Hale","Profit Margin %","-0.07011953771697066"
"Texas","Gene Hale","% GT of Sales","0.0005925663809050769"
"Texas","Cynthia Voltz","Sales","1267.1776"
"Texas","Cynthia Voltz","Sales Margin %","0.1999606053642362"
"Texas","Cynthia Voltz","Profit","-76.55560000000001"
"Texas","Cynthia Voltz","Profit Margin %","-0.06041426237332479"
"Texas","Cynthia Voltz","% GT of Sales","0.0005516181113716433"
"Texas","Rose O'Brian","Sales","1240.418"
"Texas","Rose O'Brian","Sales Margin %","1"
"Texas","Rose O'Brian","Profit","-162.94139999999993"
"Texas","Rose O'Brian","Profit Margin %","-0.13136007378158004"
"Texas","Rose O'Brian","% GT of Sales","0.0005399693259030075"
"Texas","Kean Thornton","Sales","1225.5564"
"Texas","Kean Thornton","Sales Margin %","0.16699876072614853"
"Texas","Kean Thornton","Profit","13.585399999999964"
"Texas","Kean Thornton","Profit Margin %","0.011085087556965934"
"Texas","Kean Thornton","% GT of Sales","0.0005334998872671283"
"Texas","Patrick O'Brill","Sales","1220.1802"
"Texas","Patrick O'Brill","Sales Margin %","0.42403982624861475"
"Texas","Patrick O'Brill","Profit","-91.5974000000001"
"Texas","Patrick O'Brill","Profit Margin %","-0.07506874804229745"
"Texas","Patrick O'Brill","% GT of Sales","0.0005311595607885382"
"Texas","Victoria Wilson","Sales","1212.96"
"Texas","Victoria Wilson","Sales Margin %","0"
"Texas","Victoria Wilson","Profit","-69.3119999999999"
"Texas","Victoria Wilson","Profit Margin %","-0.05714285714285706"
"Texas","Victoria Wilson","% GT of Sales","0.0005280165182602253"
"Texas","Ben Peterman","Sales","1203.441"
"Texas","Ben Peterman","Sales Margin %","0"
"Texas","Ben Peterman","Profit","66.23570000000001"
"Texas","Ben Peterman","Profit Margin %","0.05503859349980598"
"Texas","Ben Peterman","% GT of Sales","0.0005238727796065853"
"Texas","Seth Vernon","Sales","1190.53"
"Texas","Seth Vernon","Sales Margin %","0"
"Texas","Seth Vernon","Profit","-222.016"
"Texas","Seth Vernon","Profit Margin %","-0.18648501087750832"
"Texas","Seth Vernon","% GT of Sales","0.000518252461321351"
"Texas","Matthew Grinstein","Sales","1171.792"
"Texas","Matthew Grinstein","Sales Margin %","1"
"Texas","Matthew Grinstein","Profit","160.1547"
"Texas","Matthew Grinstein","Profit Margin %","0.13667502423638325"
"Texas","Matthew Grinstein","% GT of Sales","0.0005100955777314881"
"Texas","Kean Takahito","Sales","1166.716"
"Texas","Kean Takahito","Sales Margin %","0"
"Texas","Kean Takahito","Profit","53.919199999999904"
"Texas","Kean Takahito","Profit Margin %","0.046214502929590326"
"Texas","Kean Takahito","% GT of Sales","0.0005078859320327933"
"Texas","Adrian Barton","Sales","1141.378"
"Texas","Adrian Barton","Sales Margin %","0.41211237644321164"
"Texas","Adrian Barton","Profit","-89.7428"
"Texas","Adrian Barton","Profit Margin %","-0.07862671262281208"
"Texas","Adrian Barton","% GT of Sales","0.0004968559866597574"
"Texas","Stuart Van","Sales","1102.472"
"Texas","Stuart Van","Sales Margin %","0"
"Texas","Stuart Van","Profit","148.9446"
"Texas","Stuart Van","Profit Margin %","0.13510057398283132"
"Texas","Stuart Van","% GT of Sales","0.0004799197227603441"
"Texas","Greg Tran","Sales","1089.262"
"Texas","Greg Tran","Sales Margin %","1"
"Texas","Greg Tran","Profit","39.28219999999981"
"Texas","Greg Tran","Profit Margin %","0.03606313265311726"
"Texas","Greg Tran","% GT of Sales","0.00047416924607008426"
"Texas","Frank Preis","Sales","1061.328"
"Texas","Frank Preis","Sales Margin %","0"
"Texas","Frank Preis","Profit","-140.5778"
"Texas","Frank Preis","Profit Margin %","-0.1324546228875522"
"Texas","Frank Preis","% GT of Sales","0.00046200922972900046"
"Texas","Laura Armstrong","Sales","1048.712"
"Texas","Laura Armstrong","Sales Margin %","0.12175697426938949"
"Texas","Laura Armstrong","Profit","120.56439999999999"
"Texas","Laura Armstrong","Profit Margin %","0.11496426092196904"
"Texas","Laura Armstrong","% GT of Sales","0.00045651732859922615"
"Texas","Anna Häberlin","Sales","1018.994"
"Texas","Anna Häberlin","Sales Margin %","0"
"Texas","Anna Häberlin","Profit","98.523"
"Texas","Anna Häberlin","Profit Margin %","0.09668653593642357"
"Texas","Anna Häberlin","% GT of Sales","0.00044358071495190275"
"Texas","Brian Thompson","Sales","1002.29"
"Texas","Brian Thompson","Sales Margin %","0"
"Texas","Brian Thompson","Profit","-199.211"
"Texas","Brian Thompson","Profit Margin %","-0.1987558491055483"
"Texas","Brian Thompson","% GT of Sales","0.00043630925676612677"
"Texas","Lena Creighton","Sales","974.988"
"Texas","Lena Creighton","Sales Margin %","1"
"Texas","Lena Creighton","Profit","-97.4988"
"Texas","Lena Creighton","Profit Margin %","-0.09999999999999999"
"Texas","Lena Creighton","% GT of Sales","0.0004244243578564013"
"Texas","Valerie Dominguez","Sales","971.88"
"Texas","Valerie Dominguez","Sales Margin %","0"
"Texas","Valerie Dominguez","Profit","109.3365"
"Texas","Valerie Dominguez","Profit Margin %","0.1125"
"Texas","Valerie Dominguez","% GT of Sales","0.00042307140694396156"
"Texas","Chris Cortes","Sales","962.406"
"Texas","Chris Cortes","Sales Margin %","0"
"Texas","Chris Cortes","Profit","-82.0947"
"Texas","Chris Cortes","Profit Margin %","-0.08530152555158635"
"Texas","Chris Cortes","% GT of Sales","0.0004189472573479342"
"Texas","Janet Martin","Sales","954.902"
"Texas","Janet Martin","Sales Margin %","1"
"Texas","Janet Martin","Profit","-390.95629999999994"
"Texas","Janet Martin","Profit Margin %","-0.40942033842216263"
"Texas","Janet Martin","% GT of Sales","0.0004156806731629449"
"Texas","Maribeth Dona","Sales","933.408"
"Texas","Maribeth Dona","Sales Margin %","1"
"Texas","Maribeth Dona","Profit","-173.3472"
"Texas","Maribeth Dona","Profit Margin %","-0.1857142857142857"
"Texas","Maribeth Dona","% GT of Sales","0.0004063240686224116"
"Texas","Gary Mitchum","Sales","916.72"
"Texas","Gary Mitchum","Sales Margin %","0"
"Texas","Gary Mitchum","Profit","279.2804"
"Texas","Gary Mitchum","Profit Margin %","0.30465180207697007"
"Texas","Gary Mitchum","% GT of Sales","0.00039905957543489787"
"Texas","Scot Coram","Sales","911.256"
"Texas","Scot Coram","Sales Margin %","0"
"Texas","Scot Coram","Profit","111.5262"
"Texas","Scot Coram","Profit Margin %","0.12238734230556507"
"Texas","Scot Coram","% GT of Sales","0.0003966810285283437"
"Texas","Kelly Lampkin","Sales","906.43"
"Texas","Kelly Lampkin","Sales Margin %","0"
"Texas","Kelly Lampkin","Profit","-90.1178"
"Texas","Kelly Lampkin","Profit Margin %","-0.09942058404951293"
"Texas","Kelly Lampkin","% GT of Sales","0.0003945802109274964"
"Texas","Mike Gockenbach","Sales","890.841"
"Texas","Mike Gockenbach","Sales Margin %","0"
"Texas","Mike Gockenbach","Profit","-152.7156"
"Texas","Mike Gockenbach","Profit Margin %","-0.17142857142857143"
"Texas","Mike Gockenbach","% GT of Sales","0.00038779412605812006"
"Texas","Noah Childs","Sales","887.992"
"Texas","Noah Childs","Sales Margin %","0.8116739790448563"
"Texas","Noah Childs","Profit","70.9038"
"Texas","Noah Childs","Profit Margin %","0.07984734096703575"
"Texas","Noah Childs","% GT of Sales","0.0003865539210550504"
"Texas","Frank Hawley","Sales","871.028"
"Texas","Frank Hawley","Sales Margin %","1"
"Texas","Frank Hawley","Profit","142.2009"
"Texas","Frank Hawley","Profit Margin %","0.16325640507538217"
"Texas","Frank Hawley","% GT of Sales","0.00037916928164751315"
"Texas","Darrin Martin","Sales","858.916"
"Texas","Darrin Martin","Sales Margin %","0.9754108667203778"
"Texas","Darrin Martin","Profit","52.7593"
"Texas","Darrin Martin","Profit Margin %","0.06142544789013128"
"Texas","Darrin Martin","% GT of Sales","0.00037389677796299933"
